Isci_ID,Isci_Yas,Isci_Egitim,Isci_Tecrube,Isci_Tercih_Alanlari,Isci_Sehir,Isci_Ilce,Isci_Beklenen_Ucret,Ilan_ID,Firma_Adi,Ilan_Is_Alani,Ilan_Sehir,Ilan_Ilce,Ilan_Egitim_Gereksinimi,Ilan_Tecrube_Sarti,Ilan_Yas_Siniri,Ilan_Cinsiyet,Ilan_Konaklama,Ilan_Sigorta,Ilan_Ucret,Uygunluk
isci_0591,56,Üniversite,15,"Elma Toplama, Sera Bakımı",Mersin,Yenişehir,33898,ilan_0591,Firma_48,Çay Hasadı,Kayseri,Talas,İlkokul,1,27-54,Bayan,Yok,Var,44906,0.5
isci_0592,44,Ortaokul,4,"Fidan Dikimi, Kiraz Hasadı",Elazığ,Merkez,49396,ilan_0592,Firma_48,Kiraz Hasadı,Bayburt,Aydıntepe,İlkokul,6,23-52,Erkek,Yok,Yok,36792,0.3
isci_0593,51,İlkokul,12,"Toprak İşleme, Pamuk Toplama",Kars,Merkez,51676,ilan_0593,Firma_76,Çapa,Bilecik,Bozüyük,Ortaokul,9,22-59,Bayan,Yok,Yok,48952,0.5
isci_0594,32,Ortaokul,2,"Pamuk Toplama, Çay Hasadı, Ürün Hasadı",Sakarya,Serdivan,54053,ilan_0594,Firma_84,Çay Hasadı,Bilecik,Merkez,İlkokul,7,29-50,Farketmez,Yok,Var,56735,0.6
isci_0595,38,İlkokul,1,"Limon Hasadı, Kiraz Hasadı, Ürün Hasadı",Eskişehir,Odunpazarı,47911,ilan_0595,Firma_73,Sera Bakımı,Bolu,Merkez,Lise,6,23-53,Bayan,Var,Var,33551,0.3
isci_0596,27,Üniversite,6,"Fidan Dikimi, Toprak İşleme",Çankırı,Çerkeş,22052,ilan_0596,Firma_51,Toprak İşleme,Hakkari,Yüksekova,İlkokul,6,24-54,Erkek,Yok,Var,45448,0.8
isci_0597,48,İlkokul,10,"Ceviz Hasadı, Sera Bakımı, Kiraz Hasadı",Kırıkkale,Keskin,26714,ilan_0597,Firma_16,Limon Hasadı,Kilis,Merkez,Lise,1,27-48,Bayan,Yok,Var,49059,0.8
isci_0598,24,Ortaokul,20,"Limon Hasadı, Fidan Dikimi, Sera Bakımı",Rize,Merkez,19260,ilan_0598,Firma_86,Çapa,Giresun,Bulancak,Üniversite,1,19-51,Erkek,Yok,Var,21402,0.8
isci_0599,35,İlkokul,13,"Kayısı Hasadı, Sera Bakımı",Çankırı,Ilgaz,56430,ilan_0599,Firma_3,Elma Toplama,Aksaray,Ortaköy,Üniversite,1,21-41,Bayan,Var,Yok,29152,0.5
isci_0600,53,Ortaokul,20,Sera Bakımı,Kırıkkale,Keskin,25146,ilan_0600,Firma_38,Kiraz Hasadı,Mardin,Midyat,İlkokul,1,30-42,Erkek,Yok,Yok,40072,0.5
isci_0601,35,Üniversite,14,Çay Hasadı,Tekirdağ,Kapaklı,53345,ilan_0601,Firma_83,Ürün Hasadı,Kars,Kağızman,İlkokul,8,23-49,Farketmez,Yok,Yok,22496,0.5
isci_0602,18,Üniversite,19,"Kiraz Hasadı, Sera Bakımı",Mardin,Artuklu,27664,ilan_0602,Firma_46,Kayısı Hasadı,Sinop,Boyabat,Üniversite,2,19-54,Farketmez,Yok,Yok,36226,0.7
isci_0603,42,Lise,5,"Elma Toplama, Çapa, Fidan Dikimi",Şanlıurfa,Haliliye,37189,ilan_0603,Firma_8,Elma Toplama,Muş,Varto,Ortaokul,4,30-49,Bayan,Var,Yok,46652,0.8
isci_0604,51,Ortaokul,2,Fidan Dikimi,Giresun,Espiye,40792,ilan_0604,Firma_81,Toprak İşleme,Karaman,Merkez,Ortaokul,1,18-58,Farketmez,Yok,Yok,27750,0.7
isci_0605,51,Üniversite,17,Ceviz Hasadı,Burdur,Merkez,47639,ilan_0605,Firma_63,Limon Hasadı,Ağrı,Doğubayazıt,Lise,5,18-43,Farketmez,Var,Var,55553,0.5
isci_0606,29,Ortaokul,5,Limon Hasadı,Siirt,Merkez,25798,ilan_0606,Firma_42,Ürün Hasadı,Aydın,Söke,İlkokul,1,19-45,Farketmez,Yok,Var,32161,0.8
isci_0607,55,İlkokul,4,"Kiraz Hasadı, Limon Hasadı",Diyarbakır,Kayapınar,46766,ilan_0607,Firma_26,Kiraz Hasadı,Niğde,Merkez,Lise,1,23-51,Erkek,Yok,Var,19268,0.2
isci_0608,37,İlkokul,6,"Toprak İşleme, Ceviz Hasadı",Trabzon,Yomra,52297,ilan_0608,Firma_83,Çay Hasadı,Diyarbakır,Kayapınar,Ortaokul,1,19-48,Bayan,Var,Yok,31905,0.5
isci_0609,20,Ortaokul,2,"Çay Hasadı, Pamuk Toplama, Limon Hasadı",Gaziantep,Nizip,22095,ilan_0609,Firma_73,Pamuk Toplama,Ordu,Altınordu,Ortaokul,7,25-58,Bayan,Var,Var,26154,0.5
isci_0610,41,Lise,2,"Kiraz Hasadı, Pamuk Toplama, Kayısı Hasadı",Kars,Sarıkamış,32403,ilan_0610,Firma_100,Pamuk Toplama,Aydın,Efeler,İlkokul,0,18-60,Farketmez,Yok,Yok,43832,0.8
isci_0611,34,İlkokul,3,Çapa,Aksaray,Merkez,34022,ilan_0611,Firma_64,Fidan Dikimi,Çanakkale,Biga,Üniversite,0,24-47,Bayan,Var,Yok,30828,0.5
isci_0612,41,Üniversite,8,"Kiraz Hasadı, Limon Hasadı, Pamuk Toplama",Konya,Karatay,46322,ilan_0612,Firma_87,Ürün Hasadı,Van,Edremit,Lise,10,26-41,Erkek,Yok,Yok,35801,0.3
isci_0613,29,Ortaokul,11,Pamuk Toplama,Adana,Seyhan,46873,ilan_0613,Firma_12,Fidan Dikimi,Van,Edremit,Lise,10,18-44,Farketmez,Var,Yok,29901,0.5
isci_0614,60,İlkokul,15,Kiraz Hasadı,Tekirdağ,Kapaklı,35088,ilan_0614,Firma_76,Kayısı Hasadı,Muğla,Fethiye,Üniversite,3,20-47,Farketmez,Yok,Yok,41963,0.5
isci_0615,20,Lise,2,"Ürün Hasadı, Limon Hasadı, Çay Hasadı",Aydın,Efeler,19121,ilan_0615,Firma_33,Sera Bakımı,Kilis,Elbeyli,Ortaokul,2,24-40,Farketmez,Yok,Yok,32433,0.5
isci_0616,51,İlkokul,16,"Çapa, Elma Toplama",Tekirdağ,Kapaklı,55590,ilan_0616,Firma_30,Pamuk Toplama,Yozgat,Merkez,İlkokul,1,22-60,Farketmez,Yok,Yok,34365,0.7
isci_0617,42,İlkokul,12,Toprak İşleme,Şırnak,Silopi,30044,ilan_0617,Firma_7,Ceviz Hasadı,Samsun,Atakum,Lise,8,30-46,Farketmez,Yok,Yok,48990,0.8
isci_0618,39,Lise,1,Pamuk Toplama,İstanbul,Üsküdar,42959,ilan_0618,Firma_21,Pamuk Toplama,Samsun,Atakum,İlkokul,2,18-51,Bayan,Var,Var,57266,0.6
isci_0619,44,İlkokul,4,"Sera Bakımı, Çapa",Kırşehir,Kaman,28067,ilan_0619,Firma_48,Toprak İşleme,Ağrı,Merkez,İlkokul,7,25-43,Erkek,Yok,Yok,54894,0.5
isci_0620,47,Üniversite,16,"Elma Toplama, Ürün Hasadı, Pamuk Toplama",Bolu,Gerede,27322,ilan_0620,Firma_77,Çay Hasadı,Kars,Sarıkamış,Ortaokul,6,25-47,Erkek,Var,Var,46841,0.8
isci_0621,21,Üniversite,2,Ürün Hasadı,Gümüşhane,Şiran,47130,ilan_0621,Firma_12,Fidan Dikimi,Konya,Karatay,İlkokul,3,23-54,Farketmez,Var,Yok,41505,0.0
isci_0622,33,Ortaokul,16,"Sera Bakımı, Pamuk Toplama, Toprak İşleme",Çankırı,Merkez,50317,ilan_0622,Firma_12,Çay Hasadı,Yozgat,Boğazlıyan,Üniversite,9,19-53,Bayan,Yok,Var,52527,0.8
isci_0623,42,Lise,17,"Elma Toplama, Ürün Hasadı",İzmir,Karşıyaka,58818,ilan_0623,Firma_37,Ceviz Hasadı,Yalova,Çınarcık,Ortaokul,2,23-59,Bayan,Yok,Yok,25363,0.5
isci_0624,49,İlkokul,1,"Çay Hasadı, Çapa",Artvin,Hopa,31442,ilan_0624,Firma_17,Kayısı Hasadı,Şanlıurfa,Eyyübiye,Ortaokul,3,24-52,Erkek,Yok,Yok,34669,0.6
isci_0625,34,Üniversite,4,Çapa,Bolu,Merkez,23108,ilan_0625,Firma_71,Limon Hasadı,Muğla,Bodrum,Ortaokul,2,26-48,Erkek,Yok,Var,19784,0.5
isci_0626,35,Üniversite,13,"Toprak İşleme, Çay Hasadı, Fidan Dikimi",Adıyaman,Merkez,42050,ilan_0626,Firma_92,Toprak İşleme,Denizli,Pamukkale,Üniversite,4,19-60,Farketmez,Var,Yok,57884,1.0
isci_0627,20,Ortaokul,3,"Ürün Hasadı, Fidan Dikimi, Kiraz Hasadı",Hakkari,Şemdinli,35824,ilan_0627,Firma_6,Ceviz Hasadı,Ardahan,Çıldır,Lise,10,25-40,Erkek,Yok,Yok,31503,0.0
isci_0628,48,Ortaokul,2,"Kayısı Hasadı, Limon Hasadı, Çay Hasadı",Bursa,Osmangazi,56613,ilan_0628,Firma_55,Sera Bakımı,Siirt,Kurtalan,Üniversite,5,22-55,Farketmez,Var,Var,55468,0.3
isci_0629,29,Ortaokul,6,"Kayısı Hasadı, Limon Hasadı, Ürün Hasadı",Osmaniye,Merkez,50416,ilan_0629,Firma_68,Çapa,Gümüşhane,Kelkit,Lise,6,22-42,Bayan,Var,Yok,32157,0.5
isci_0630,57,İlkokul,7,"Kayısı Hasadı, Ürün Hasadı",Aksaray,Ortaköy,44325,ilan_0630,Firma_79,Elma Toplama,Mersin,Yenişehir,İlkokul,7,29-42,Farketmez,Yok,Yok,21993,0.4
isci_0631,47,Lise,11,"Fidan Dikimi, Kayısı Hasadı, Ürün Hasadı",Tokat,Erbaa,50498,ilan_0631,Firma_20,Kayısı Hasadı,Adana,Yüreğir,Ortaokul,2,25-44,Bayan,Var,Var,56070,0.5
isci_0632,55,İlkokul,13,"Kayısı Hasadı, Ürün Hasadı",Muğla,Fethiye,51314,ilan_0632,Firma_90,Çapa,Zonguldak,Kozlu,İlkokul,0,28-42,Bayan,Yok,Yok,35750,0.4
isci_0633,48,Lise,10,"Pamuk Toplama, Kiraz Hasadı",Bingöl,Karlıova,24475,ilan_0633,Firma_5,Elma Toplama,Bursa,Osmangazi,İlkokul,10,18-42,Bayan,Yok,Var,40332,0.5
isci_0634,53,İlkokul,0,"Ürün Hasadı, Çapa",Tunceli,Nazımiye,52284,ilan_0634,Firma_70,Limon Hasadı,Elazığ,Sivrice,Lise,1,26-59,Farketmez,Yok,Yok,50869,0.3
isci_0635,23,Üniversite,7,"Ürün Hasadı, Pamuk Toplama, Kayısı Hasadı",Bursa,Osmangazi,39486,ilan_0635,Firma_6,Çapa,Muğla,Bodrum,Üniversite,4,20-56,Bayan,Yok,Yok,46319,1.0
isci_0636,24,Lise,1,"Toprak İşleme, Ürün Hasadı",Bolu,Mengen,31452,ilan_0636,Firma_75,Kayısı Hasadı,Afyonkarahisar,Bolvadin,İlkokul,5,30-46,Farketmez,Var,Yok,54602,0.3
isci_0637,56,Lise,16,Pamuk Toplama,Ordu,Ünye,49782,ilan_0637,Firma_18,Sera Bakımı,Rize,Ardeşen,Lise,6,22-49,Farketmez,Yok,Yok,38693,0.4
isci_0638,47,İlkokul,20,Kiraz Hasadı,Malatya,Battalgazi,17231,ilan_0638,Firma_48,Çapa,Aydın,Efeler,Ortaokul,4,18-49,Farketmez,Var,Yok,44782,0.8
isci_0639,29,Üniversite,5,Çapa,Tunceli,Nazımiye,23259,ilan_0639,Firma_21,Kiraz Hasadı,Kars,Merkez,Ortaokul,10,21-40,Farketmez,Var,Yok,20138,0.3
isci_0640,19,Lise,2,Limon Hasadı,Bayburt,Demirözü,56086,ilan_0640,Firma_91,Toprak İşleme,Sivas,Merkez,İlkokul,4,28-57,Bayan,Var,Var,40934,0.0
isci_0641,56,Ortaokul,19,"Kiraz Hasadı, Fidan Dikimi, Elma Toplama",Artvin,Hopa,35999,ilan_0641,Firma_47,Çay Hasadı,Aydın,Efeler,İlkokul,8,30-47,Bayan,Var,Var,25399,0.2
isci_0642,46,Üniversite,7,"Limon Hasadı, Elma Toplama",Mardin,Midyat,59437,ilan_0642,Firma_83,Ürün Hasadı,Trabzon,Yomra,Lise,3,19-49,Farketmez,Var,Yok,30843,0.5
isci_0643,32,İlkokul,1,"Ürün Hasadı, Kiraz Hasadı",Kocaeli,İzmit,38826,ilan_0643,Firma_44,Elma Toplama,Ağrı,Patnos,Ortaokul,2,21-47,Bayan,Yok,Var,35574,0.3
isci_0644,36,İlkokul,7,"Çapa, Kayısı Hasadı, Fidan Dikimi",Bingöl,Merkez,49843,ilan_0644,Firma_67,Çapa,Bartın,Kurucaşile,Üniversite,0,21-47,Farketmez,Yok,Var,59800,0.8
isci_0645,33,Üniversite,13,Pamuk Toplama,Tokat,Turhal,56439,ilan_0645,Firma_17,Ceviz Hasadı,Gümüşhane,Merkez,Ortaokul,6,20-53,Bayan,Yok,Var,51672,0.5
isci_0646,34,İlkokul,12,"Kayısı Hasadı, Toprak İşleme",Ordu,Fatsa,24050,ilan_0646,Firma_15,Toprak İşleme,Van,Erciş,İlkokul,2,28-47,Bayan,Var,Var,43232,1.0
isci_0647,46,Lise,4,"Sera Bakımı, Ceviz Hasadı",Kayseri,Kocasinan,29484,ilan_0647,Firma_29,Ürün Hasadı,Şırnak,Merkez,Ortaokul,1,30-51,Farketmez,Yok,Yok,58224,0.8
isci_0648,35,Üniversite,12,"Limon Hasadı, Çay Hasadı, Toprak İşleme",Balıkesir,Bandırma,27854,ilan_0648,Firma_5,Pamuk Toplama,Kayseri,Melikgazi,Üniversite,10,30-55,Bayan,Yok,Var,40903,1.0
isci_0649,19,Ortaokul,10,"Çay Hasadı, Sera Bakımı, Kayısı Hasadı",Mardin,Kızıltepe,57978,ilan_0649,Firma_11,Kayısı Hasadı,Malatya,Doğanşehir,Lise,5,23-44,Farketmez,Var,Var,34075,0.2
isci_0650,37,İlkokul,4,Elma Toplama,Bolu,Mengen,19517,ilan_0650,Firma_17,Elma Toplama,Osmaniye,Merkez,İlkokul,0,23-48,Bayan,Var,Var,20549,1.0
isci_0651,25,Lise,6,"Ceviz Hasadı, Toprak İşleme",Sakarya,Erenler,58877,ilan_0651,Firma_4,Pamuk Toplama,İstanbul,Kadıköy,Ortaokul,9,21-45,Erkek,Yok,Yok,43821,0.3
isci_0652,29,Üniversite,12,"Elma Toplama, Fidan Dikimi",Manisa,Turgutlu,20051,ilan_0652,Firma_8,Kiraz Hasadı,Iğdır,Merkez,İlkokul,0,21-59,Erkek,Yok,Var,24661,0.8
isci_0653,40,Ortaokul,1,Ürün Hasadı,Iğdır,Tuzluca,24820,ilan_0653,Firma_63,Kayısı Hasadı,Malatya,Yeşilyurt,Lise,3,20-42,Erkek,Yok,Var,54937,0.6
isci_0654,36,İlkokul,16,Kiraz Hasadı,Erzincan,Merkez,29763,ilan_0654,Firma_83,Kayısı Hasadı,Adıyaman,Besni,İlkokul,4,30-59,Bayan,Yok,Yok,55599,1.0
isci_0655,49,Üniversite,11,"Fidan Dikimi, Elma Toplama",Bartın,Merkez,51255,ilan_0655,Firma_26,Ürün Hasadı,Kayseri,Melikgazi,İlkokul,4,22-43,Farketmez,Var,Yok,30189,0.2
isci_0656,57,Ortaokul,12,"Çay Hasadı, Toprak İşleme, Çapa",Ardahan,Merkez,18743,ilan_0656,Firma_70,Ürün Hasadı,Düzce,Cumayeri,Lise,9,19-41,Bayan,Var,Yok,19918,0.5
isci_0657,30,İlkokul,15,"Toprak İşleme, Fidan Dikimi",Ağrı,Patnos,25133,ilan_0657,Firma_97,Çapa,İstanbul,Üsküdar,Ortaokul,6,19-60,Bayan,Yok,Yok,21235,0.5
isci_0658,45,İlkokul,15,"Limon Hasadı, Çay Hasadı",Bingöl,Karlıova,27310,ilan_0658,Firma_23,Elma Toplama,Karabük,Safranbolu,Lise,2,30-48,Farketmez,Yok,Yok,36509,0.8
isci_0659,50,İlkokul,8,"Çapa, Çay Hasadı, Limon Hasadı",Edirne,Keşan,46139,ilan_0659,Firma_4,Sera Bakımı,Kahramanmaraş,Dulkadiroğlu,İlkokul,7,23-57,Bayan,Var,Yok,59734,1.0
isci_0660,18,Üniversite,4,Kiraz Hasadı,Kırşehir,Kaman,58954,ilan_0660,Firma_22,Çay Hasadı,Erzurum,Palandöken,Lise,0,30-43,Erkek,Yok,Var,53144,0.2
isci_0661,35,Üniversite,16,"Pamuk Toplama, Kayısı Hasadı",Adana,Yüreğir,41426,ilan_0661,Firma_81,Çapa,Hatay,Antakya,Lise,9,28-52,Bayan,Yok,Yok,20720,0.5
isci_0662,48,Üniversite,17,Pamuk Toplama,Denizli,Tavas,32771,ilan_0662,Firma_73,Sera Bakımı,Nevşehir,Avanos,Üniversite,4,24-40,Erkek,Yok,Yok,55970,0.7
isci_0663,53,İlkokul,13,"Sera Bakımı, Ürün Hasadı, Pamuk Toplama",Kahramanmaraş,Dulkadiroğlu,48633,ilan_0663,Firma_80,Sera Bakımı,Yozgat,Merkez,Lise,1,18-50,Farketmez,Yok,Var,58155,0.5
isci_0664,39,İlkokul,18,"Toprak İşleme, Ceviz Hasadı",Edirne,Uzunköprü,54754,ilan_0664,Firma_56,Pamuk Toplama,Bolu,Mengen,Ortaokul,2,18-41,Bayan,Yok,Yok,54937,0.8
isci_0665,36,Üniversite,1,"Elma Toplama, Toprak İşleme, Kayısı Hasadı",Aydın,Nazilli,22509,ilan_0665,Firma_81,Çay Hasadı,Tokat,Erbaa,Üniversite,8,27-46,Erkek,Var,Var,28644,0.8
isci_0666,51,Üniversite,19,Ürün Hasadı,Kırklareli,Lüleburgaz,35746,ilan_0666,Firma_56,Elma Toplama,Amasya,Merzifon,Lise,10,29-59,Erkek,Yok,Var,58870,0.8
isci_0667,50,Lise,3,"Kiraz Hasadı, Ürün Hasadı",Hakkari,Merkez,18063,ilan_0667,Firma_50,Kayısı Hasadı,Kars,Merkez,Lise,2,20-44,Farketmez,Yok,Yok,28129,0.7
isci_0668,32,Üniversite,19,"Çapa, Kiraz Hasadı",Bolu,Mengen,32344,ilan_0668,Firma_44,Elma Toplama,Konya,Karatay,İlkokul,10,21-41,Farketmez,Yok,Var,49571,0.8
isci_0669,27,İlkokul,19,"Kayısı Hasadı, Kiraz Hasadı, Limon Hasadı",Artvin,Hopa,33176,ilan_0669,Firma_14,Toprak İşleme,Gaziantep,Şahinbey,Ortaokul,9,23-44,Farketmez,Yok,Var,26664,0.5
isci_0670,52,İlkokul,11,Ürün Hasadı,Amasya,Suluova,44281,ilan_0670,Firma_49,Ürün Hasadı,Bartın,Amasra,Lise,8,30-47,Farketmez,Yok,Var,58886,0.5
isci_0671,53,Üniversite,14,Sera Bakımı,Ardahan,Çıldır,25587,ilan_0671,Firma_93,Limon Hasadı,Edirne,Merkez,Üniversite,3,24-56,Erkek,Var,Var,49562,1.0
isci_0672,21,İlkokul,18,"Kiraz Hasadı, Toprak İşleme",Ardahan,Göle,28964,ilan_0672,Firma_53,Çapa,Tunceli,Nazımiye,Ortaokul,10,25-55,Farketmez,Var,Yok,23288,0.2
isci_0673,31,İlkokul,8,"Fidan Dikimi, Pamuk Toplama",Bolu,Merkez,28301,ilan_0673,Firma_9,Kayısı Hasadı,Erzurum,Yakutiye,İlkokul,0,29-58,Bayan,Yok,Var,38202,1.0
isci_0674,20,İlkokul,13,"Toprak İşleme, Fidan Dikimi",Artvin,Merkez,42251,ilan_0674,Firma_51,Sera Bakımı,Diyarbakır,Bağlar,Üniversite,9,19-58,Bayan,Yok,Yok,22931,0.5
isci_0675,44,İlkokul,5,Çapa,Malatya,Battalgazi,52713,ilan_0675,Firma_55,Pamuk Toplama,Rize,Çayeli,Ortaokul,10,18-55,Erkek,Var,Var,32667,0.3
isci_0676,20,Üniversite,14,"Sera Bakımı, Çapa, Elma Toplama",Bartın,Merkez,29424,ilan_0676,Firma_53,Fidan Dikimi,Ordu,Altınordu,Lise,4,23-45,Farketmez,Yok,Var,41106,0.5
isci_0677,52,İlkokul,14,Toprak İşleme,Muş,Malazgirt,39806,ilan_0677,Firma_16,Pamuk Toplama,Çorum,Merkez,Üniversite,2,28-44,Bayan,Var,Var,57924,0.5
isci_0678,50,Ortaokul,1,"Ceviz Hasadı, Limon Hasadı",Adıyaman,Besni,29461,ilan_0678,Firma_62,Ceviz Hasadı,Düzce,Merkez,Lise,9,23-49,Farketmez,Var,Var,23078,0.0
isci_0679,26,Üniversite,16,"Limon Hasadı, Elma Toplama, Çapa",Burdur,Bucak,28052,ilan_0679,Firma_73,Ceviz Hasadı,Burdur,Merkez,Üniversite,10,29-47,Erkek,Yok,Var,50871,0.7
isci_0680,30,Üniversite,20,"Ceviz Hasadı, Elma Toplama, Çay Hasadı",Niğde,Çiftlik,47890,ilan_0680,Firma_8,Toprak İşleme,Tokat,Turhal,Üniversite,5,26-56,Farketmez,Yok,Yok,41523,0.7
isci_0681,21,Lise,19,Çapa,Malatya,Battalgazi,46557,ilan_0681,Firma_44,Çay Hasadı,Muş,Varto,Ortaokul,1,27-54,Erkek,Yok,Yok,35108,0.2
isci_0682,36,Ortaokul,14,"Kiraz Hasadı, Fidan Dikimi, Limon Hasadı",Trabzon,Ortahisar,23363,ilan_0682,Firma_27,Pamuk Toplama,Afyonkarahisar,Merkez,İlkokul,1,26-48,Bayan,Yok,Yok,35794,0.8
isci_0683,27,İlkokul,18,"Limon Hasadı, Elma Toplama",Afyonkarahisar,Sandıklı,58589,ilan_0683,Firma_7,Toprak İşleme,Gaziantep,Şahinbey,Lise,5,28-57,Erkek,Var,Var,53529,0.2
isci_0684,21,İlkokul,10,"Limon Hasadı, Pamuk Toplama",Denizli,Merkezefendi,46576,ilan_0684,Firma_30,Çay Hasadı,Amasya,Suluova,Lise,3,28-56,Farketmez,Yok,Var,26678,0.2
isci_0685,48,İlkokul,13,"Kayısı Hasadı, Ceviz Hasadı, Kiraz Hasadı",Muğla,Menteşe,43186,ilan_0685,Firma_48,Fidan Dikimi,Uşak,Merkez,Ortaokul,3,19-57,Bayan,Yok,Yok,31393,0.5
isci_0686,50,Lise,9,"Limon Hasadı, Kayısı Hasadı, Toprak İşleme",Giresun,Merkez,31197,ilan_0686,Firma_15,Çay Hasadı,Kocaeli,İzmit,Üniversite,9,21-44,Farketmez,Yok,Yok,37149,0.5
isci_0687,58,İlkokul,13,"Kayısı Hasadı, Toprak İşleme, Kiraz Hasadı",Osmaniye,Düziçi,51446,ilan_0687,Firma_3,Fidan Dikimi,Yalova,Çınarcık,İlkokul,5,30-41,Erkek,Yok,Var,36892,0.4
isci_0688,19,Ortaokul,13,"Toprak İşleme, Çapa",Kütahya,Tavşanlı,34718,ilan_0688,Firma_15,Toprak İşleme,Bayburt,Merkez,Ortaokul,1,25-51,Farketmez,Var,Yok,54715,0.7
isci_0689,50,Lise,14,"Toprak İşleme, Fidan Dikimi, Limon Hasadı",Elazığ,Merkez,26370,ilan_0689,Firma_6,Sera Bakımı,Diyarbakır,Bağlar,İlkokul,1,24-45,Farketmez,Yok,Yok,50356,0.5
isci_0690,46,Üniversite,6,"Kiraz Hasadı, Elma Toplama, Pamuk Toplama",Uşak,Banaz,59753,ilan_0690,Firma_66,Sera Bakımı,Zonguldak,Ereğli,Üniversite,3,26-47,Erkek,Var,Var,47972,0.7
isci_0691,60,Lise,16,"Ürün Hasadı, Toprak İşleme, Ceviz Hasadı",Gaziantep,Şehitkamil,18883,ilan_0691,Firma_1,Fidan Dikimi,Uşak,Banaz,İlkokul,8,30-52,Farketmez,Yok,Yok,39778,0.5
isci_0692,22,Ortaokul,11,"Limon Hasadı, Sera Bakımı, Pamuk Toplama",Ardahan,Göle,47159,ilan_0692,Firma_4,Sera Bakımı,Kahramanmaraş,Dulkadiroğlu,Ortaokul,6,27-47,Bayan,Var,Yok,35979,0.4
isci_0693,55,Ortaokul,15,Pamuk Toplama,Yozgat,Merkez,32354,ilan_0693,Firma_20,Ürün Hasadı,Sinop,Boyabat,Ortaokul,2,28-60,Erkek,Var,Var,36332,1.0
isci_0694,51,İlkokul,5,"Elma Toplama, Çapa, Kiraz Hasadı",Diyarbakır,Kayapınar,37287,ilan_0694,Firma_66,Ceviz Hasadı,Adana,Seyhan,Lise,6,25-42,Bayan,Yok,Var,24990,0.0
isci_0695,28,Ortaokul,10,"Toprak İşleme, Kiraz Hasadı, Limon Hasadı",Kocaeli,Gebze,45365,ilan_0695,Firma_72,Elma Toplama,Ordu,Ünye,Ortaokul,10,24-41,Erkek,Yok,Var,23425,0.7
isci_0696,55,Lise,18,"Elma Toplama, Çapa",Kayseri,Kocasinan,34380,ilan_0696,Firma_4,Limon Hasadı,Zonguldak,Ereğli,Lise,6,19-46,Erkek,Yok,Yok,57078,0.7
isci_0697,55,İlkokul,11,"Elma Toplama, Pamuk Toplama",Giresun,Espiye,44421,ilan_0697,Firma_60,Limon Hasadı,Karabük,Eskipazar,İlkokul,2,30-54,Farketmez,Yok,Yok,20808,0.4
isci_0698,23,Üniversite,19,"Toprak İşleme, Sera Bakımı, Çay Hasadı",Rize,Çayeli,28092,ilan_0698,Firma_52,Sera Bakımı,Kastamonu,Taşköprü,İlkokul,3,28-44,Bayan,Yok,Yok,35056,0.5
isci_0699,58,Üniversite,15,Ceviz Hasadı,Tunceli,Nazımiye,38906,ilan_0699,Firma_16,Limon Hasadı,Batman,Merkez,Ortaokul,10,25-45,Farketmez,Var,Yok,17893,0.2
isci_0700,36,Üniversite,3,Limon Hasadı,Yozgat,Merkez,46302,ilan_0700,Firma_36,Sera Bakımı,Tunceli,Pülümür,Lise,8,20-59,Bayan,Yok,Var,18001,0.3
isci_0701,33,Lise,15,"Limon Hasadı, Ceviz Hasadı, Pamuk Toplama",Yalova,Merkez,46551,ilan_0701,Firma_13,Kayısı Hasadı,Diyarbakır,Bağlar,Üniversite,7,24-56,Bayan,Var,Yok,17559,0.5
isci_0702,48,Üniversite,6,"Sera Bakımı, Çapa",Edirne,Merkez,53785,ilan_0702,Firma_85,Sera Bakımı,Sinop,Boyabat,Lise,9,30-59,Farketmez,Yok,Yok,55109,0.6
isci_0703,23,Ortaokul,5,"Toprak İşleme, Pamuk Toplama",Bilecik,Söğüt,28001,ilan_0703,Firma_68,Elma Toplama,Manisa,Yunusemre,İlkokul,6,20-57,Farketmez,Yok,Yok,24292,0.3
isci_0704,18,İlkokul,0,Ceviz Hasadı,Giresun,Espiye,47139,ilan_0704,Firma_65,Kiraz Hasadı,Ardahan,Çıldır,İlkokul,7,23-51,Erkek,Var,Var,21193,0.2
isci_0705,60,Lise,15,"Çay Hasadı, Ceviz Hasadı, Elma Toplama",Karabük,Safranbolu,42099,ilan_0705,Firma_82,Çapa,Zonguldak,Kozlu,İlkokul,1,25-49,Farketmez,Var,Yok,30829,0.2
isci_0706,31,Ortaokul,6,"Çay Hasadı, Pamuk Toplama",Muş,Varto,17717,ilan_0706,Firma_73,Toprak İşleme,Erzurum,Palandöken,Üniversite,7,21-55,Bayan,Yok,Var,55782,0.6
isci_0707,41,Üniversite,10,"Kayısı Hasadı, Ceviz Hasadı, Pamuk Toplama",Hatay,İskenderun,38467,ilan_0707,Firma_17,Çay Hasadı,Muş,Merkez,Ortaokul,3,21-52,Farketmez,Var,Var,17894,0.5
isci_0708,46,İlkokul,9,"Toprak İşleme, Kiraz Hasadı, Ürün Hasadı",Kırıkkale,Keskin,28999,ilan_0708,Firma_26,Çapa,Yalova,Altınova,İlkokul,2,20-48,Bayan,Var,Yok,41638,1.0
